"""ORIGIN"",""-425"",""36"",""-2035"",""0"",""-90"",""0"""
"""NODE"",""-422.551717"",""7.198031"",""-2073.489693"",""-0.674293"",""0.692499"",""0.256465"""
"""NODE"",""-422.188318"",""7.510986"",""-2073.348348"",""-0.697286"",""0.674048"",""0.243828"""
"""NODE"",""-421.836161"",""7.834004"",""-2073.201304"",""-0.719834"",""0.654786"",""0.230422"""
"""NODE"",""-421.495768"",""8.166888"",""-2073.04867"",""-0.741802"",""0.634792"",""0.216261"""
"""NODE"",""-421.16767"",""8.50942"",""-2072.890553"",""-0.763267"",""0.613929"",""0.201281"""
"""NODE"",""-420.852425"",""8.861365"",""-2072.727049"",""-0.784125"",""0.592234"",""0.185488"""
"""NODE"",""-420.550583"",""9.222514"",""-2072.558411"",""-0.80431"",""0.569679"",""0.168971"""
"""NODE"",""-420.262664"",""9.592672"",""-2072.385035"",""-0.823746"",""0.546227"",""0.151914"""
"""NODE"",""-419.989164"",""9.97161"",""-2072.207335"",""-0.842357"",""0.521864"",""0.134511"""
"""NODE"",""-419.730538"",""10.35905"",""-2072.025741"",""-0.860054"",""0.496613"",""0.116972"""
"""NODE"",""-419.487189"",""10.754673"",""-2071.840704"",""-0.876801"",""0.47045"",""0.099488"""
"""NODE"",""-419.259494"",""11.158112"",""-2071.652642"",""-0.892557"",""0.443369"",""0.082252"""
"""NODE"",""-419.047819"",""11.568965"",""-2071.461942"",""-0.907316"",""0.415326"",""0.065433"""
"""NODE"",""-418.852512"",""11.986817"",""-2071.269001"",""-0.921071"",""0.386273"",""0.049203"""
"""NODE"",""-418.673908"",""12.411239"",""-2071.074223"",""-0.933816"",""0.356159"",""0.033727"""
"""NODE"",""-418.512335"",""12.841786"",""-2070.878021"",""-0.945546"",""0.324925"",""0.019167"""
"""NODE"",""-418.368115"",""13.278002"",""-2070.680817"",""-0.956248"",""0.292501"",""0.00568"""
"""NODE"",""-418.241572"",""13.719416"",""-2070.483044"",""-0.965923"",""0.258744"",""-0.006615"""
"""NODE"",""-418.133021"",""14.165531"",""-2070.285133"",""-0.974448"",""0.223939"",""-0.017389"""
"""NODE"",""-418.04265"",""14.61577"",""-2070.087429"",""-0.981812"",""0.187997"",""-0.026506"""
"""NODE"",""-417.970589"",""15.069539"",""-2069.890272"",""-0.98796"",""0.150988"",""-0.033744"""
"""NODE"",""-417.916957"",""15.526241"",""-2069.694012"",""-0.992849"",""0.112845"",""-0.038948"""
"""NODE"",""-417.881886"",""15.985273"",""-2069.498991"",""-0.996412"",""0.073478"",""-0.04199"""
"""NODE"",""-417.865561"",""16.445907"",""-2069.305292"",""-0.998538"",""0.032853"",""-0.042935"""
"""NODE"",""-417.868211"",""16.907325"",""-2069.112796"",""-0.999077"",""-0.009012"",""-0.041993"""
"""NODE"",""-417.890093"",""17.368681"",""-2068.921383"",""-0.997863"",""-0.05212"",""-0.039405"""
"""NODE"",""-417.931477"",""17.829118"",""-2068.73098"",""-0.994748"",""-0.096113"",""-0.035191"""
"""NODE"",""-417.9923"",""18.28779"",""-2068.541527"",""-0.98968"",""-0.140293"",""-0.02918"""
"""NODE"",""-418.072273"",""18.74383"",""-2068.352847"",""-0.982595"",""-0.184512"",""-0.021523"""
"""NODE"",""-418.171166"",""19.196367"",""-2068.164705"",""-0.973401"",""-0.228766"",""-0.012476"""
"""NODE"",""-418.288783"",""19.644521"",""-2067.976843"",""-0.96201"",""-0.273004"",""-0.002281"""
"""NODE"",""-418.42494"",""20.0874"",""-2067.788984"",""-0.948343"",""-0.317123"",""0.008838"""
"""NODE"",""-418.579432"",""20.524096"",""-2067.600837"",""-0.932346"",""-0.360977"",""0.020674"""
"""NODE"",""-418.752014"",""20.953703"",""-2067.412105"",""-0.913997"",""-0.404372"",""0.033049"""
"""NODE"",""-418.942382"",""21.375326"",""-2067.222475"",""-0.893292"",""-0.447143"",""0.045743"""
"""NODE"",""-419.150105"",""21.788178"",""-2067.031755"",""-0.870486"",""-0.488644"",""0.059"""
"""NODE"",""-419.374547"",""22.191519"",""-2066.839625"",""-0.84564"",""-0.528805"",""0.072515"""
"""NODE"",""-419.615024"",""22.58466"",""-2066.645769"",""-0.81888"",""-0.567464"",""0.086144"""
"""NODE"",""-419.870842"",""22.966939"",""-2066.44984"",""-0.790321"",""-0.604531"",""0.099675"""
"""NODE"",""-420.141281"",""23.337726"",""-2066.251472"",""-0.760097"",""-0.639926"",""0.112901"""
"""NODE"",""-420.425596"",""23.696423"",""-2066.050284"",""-0.728365"",""-0.673574"",""0.125623"""
"""NODE"",""-420.722999"",""24.042465"",""-2065.845889"",""-0.695306"",""-0.705408"",""0.137656"""
"""NODE"",""-421.032675"",""24.375341"",""-2065.637887"",""-0.66109"",""-0.735409"",""0.148776"""
"""NODE"",""-421.353815"",""24.694591"",""-2065.425945"",""-0.625953"",""-0.763505"",""0.158882"""
"""NODE"",""-421.685616"",""24.999809"",""-2065.209784"",""-0.590125"",""-0.789682"",""0.167792"""
"""NODE"",""-422.027213"",""25.290709"",""-2064.989186"",""-0.553934"",""-0.813861"",""0.175465"""
"""NODE"",""-422.377707"",""25.567088"",""-2064.763928"",""-0.517654"",""-0.836056"",""0.181785"""
"""NODE"",""-422.736199"",""25.8288"",""-2064.53379"",""-0.481507"",""-0.856349"",""0.186592"""
"""NODE"",""-423.101809"",""26.075719"",""-2064.298551"",""-0.445665"",""-0.874872"",""0.189688"""
"""NODE"",""-423.473685"",""26.3077"",""-2064.057987"",""-0.410237"",""-0.89179"",""0.190832"""
"""NODE"",""-423.851028"",""26.524541"",""-2063.811884"",""-0.375361"",""-0.907232"",""0.189825"""
"""NODE"",""-424.233082"",""26.726158"",""-2063.560168"",""-0.341567"",""-0.921102"",""0.186823"""
"""NODE"",""-424.619055"",""26.9127"",""-2063.302866"",""-0.309202"",""-0.933454"",""0.18182"""
"""NODE"",""-425.008175"",""27.084318"",""-2063.039972"",""-0.278392"",""-0.94446"",""0.174624"""
"""NODE"",""-425.399698"",""27.241132"",""-2062.771461"",""-0.249271"",""-0.954264"",""0.165057"""
"""NODE"",""-425.792914"",""27.383235"",""-2062.497298"",""-0.221978"",""-0.96298"",""0.152956"""
"""NODE"",""-426.18713"",""27.510697"",""-2062.21743"",""-0.196668"",""-0.970686"",""0.138171"""
"""NODE"",""-426.581655"",""27.623577"",""-2061.931794"",""-0.173508"",""-0.977425"",""0.120565"""
"""NODE"",""-426.975797"",""27.721921"",""-2061.640311"",""-0.152703"",""-0.983198"",""0.100019"""
"""NODE"",""-427.368855"",""27.805786"",""-2061.342904"",""-0.134504"",""-0.98796"",""0.076446"""
"""NODE"",""-427.76014"",""27.875205"",""-2061.039499"",""-0.119068"",""-0.991642"",""0.049694"""
"""NODE"",""-428.148962"",""27.930159"",""-2060.730023"",""-0.10659"",""-0.994109"",""0.019642"""
"""NODE"",""-428.534626"",""27.970563"",""-2060.414411"",""-0.097261"",""-0.995163"",""-0.013828"""
"""NODE"",""-428.916423"",""27.996248"",""-2060.092621"",""-0.091288"",""-0.994528"",""-0.050806"""
"""NODE"",""-429.293783"",""28.006974"",""-2059.76481"",""-0.088807"",""-0.991862"",""-0.091232"""
"""NODE"",""-429.666365"",""28.002485"",""-2059.431438"",""-0.089958"",""-0.986785"",""-0.134768"""
"""NODE"",""-430.033991"",""27.98244"",""-2059.093171"",""-0.094015"",""-0.978925"",""-0.181295"""
"""NODE"",""-430.396373"",""27.946318"",""-2058.750606"",""-0.101287"",""-0.967829"",""-0.230322"""
"""NODE"",""-430.753272"",""27.893638"",""-2058.404453"",""-0.111763"",""-0.953089"",""-0.281301"""
"""NODE"",""-431.104467"",""27.824008"",""-2058.055475"",""-0.125539"",""-0.934315"",""-0.33361"""
"""NODE"",""-431.449792"",""27.737123"",""-2057.704517"",""-0.142667"",""-0.911152"",""-0.386585"""
"""NODE"",""-431.789147"",""27.632768"",""-2057.352497"",""-0.163146"",""-0.883293"",""-0.439519"""
"""NODE"",""-432.122525"",""27.510828"",""-2057.000415"",""-0.186838"",""-0.850487"",""-0.491694"""
"""NODE"",""-432.450054"",""27.371267"",""-2056.649388"",""-0.213445"",""-0.812513"",""-0.542461"""
"""NODE"",""-432.771998"",""27.214"",""-2056.300689"",""-0.242411"",""-0.769255"",""-0.591172"""
"""NODE"",""-433.088588"",""27.038989"",""-2055.955563"",""-0.273594"",""-0.720704"",""-0.636971"""
"""NODE"",""-433.400126"",""26.846357"",""-2055.61526"",""-0.306796"",""-0.66696"",""-0.679"""
"""NODE"",""-433.706987"",""26.636407"",""-2055.281005"",""-0.341773"",""-0.608232"",""-0.716412"""
"""NODE"",""-434.009639"",""26.409639"",""-2054.953976"",""-0.378223"",""-0.544839"",""-0.748397"""
"""NODE"",""-434.308655"",""26.166772"",""-2054.635263"",""-0.415838"",""-0.477185"",""-0.774192"""
"""NODE"",""-434.604862"",""25.908827"",""-2054.325909"",""-0.453565"",""-0.405818"",""-0.793468"""
"""NODE"",""-434.89916"",""25.636833"",""-2054.026938"",""-0.490913"",""-0.331253"",""-0.805777"""
"""NODE"",""-435.192457"",""25.351939"",""-2053.739207"",""-0.527327"",""-0.25422"",""-0.810739"""
"""NODE"",""-435.485673"",""25.055456"",""-2053.463344"",""-0.562309"",""-0.175491"",""-0.808091"""
"""NODE"",""-435.779707"",""24.748797"",""-2053.199747"",""-0.595349"",""-0.095891"",""-0.797724"""
"""NODE"",""-436.075396"",""24.433414"",""-2052.948584"",""-0.625977"",""-0.016272"",""-0.779672"""
"""NODE"",""-436.373477"",""24.110746"",""-2052.709805"",""-0.653768"",""0.062489"",""-0.75411"""
"""NODE"",""-436.674642"",""23.782278"",""-2052.483103"",""-0.678235"",""0.139584"",""-0.721466"""
"""NODE"",""-436.979759"",""23.449797"",""-2052.267819"",""-0.698723"",""0.214311"",""-0.682537"""
"""NODE"",""-437.289601"",""23.114993"",""-2052.06314"",""-0.714881"",""0.286013"",""-0.638077"""
"""NODE"",""-437.604746"",""22.779358"",""-2051.868146"",""-0.726508"",""0.354093"",""-0.5889"""
"""NODE"",""-437.92561"",""22.444207"",""-2051.681835"",""-0.733522"",""0.418051"",""-0.535891"""
"""NODE"",""-438.252462"",""22.1107"",""-2051.503136"",""-0.735952"",""0.477492"",""-0.479975"""
"""NODE"",""-438.585444"",""21.779846"",""-2051.33094"",""-0.733936"",""0.53214"",""-0.422096"""
"""NODE"",""-438.924577"",""21.452506"",""-2051.164112"",""-0.727765"",""0.581801"",""-0.363133"""
"""NODE"",""-439.269725"",""21.129471"",""-2051.001277"",""-0.717844"",""0.626384"",""-0.303878"""
"""NODE"",""-439.620642"",""20.811357"",""-2050.841102"",""-0.704432"",""0.666099"",""-0.245128"""
"""NODE"",""-439.977077"",""20.498579"",""-2050.682613"",""-0.68776"",""0.701306"",""-0.187502"""
"""NODE"",""-440.338822"",""20.191507"",""-2050.525001"",""-0.668055"",""0.732397"",""-0.131523"""
"""NODE"",""-440.705724"",""19.8905"",""-2050.367607"",""-0.645542"",""0.75977"",""-0.077618"""
"""NODE"",""-441.077687"",""19.595942"",""-2050.209895"",""-0.620402"",""0.783847"",""-0.026176"""
"""NODE"",""-441.454656"",""19.308215"",""-2050.051458"",""-0.593147"",""0.804769"",""0.022897"""
"""NODE"",""-441.83638"",""19.027701"",""-2049.891484"",""-0.563977"",""0.82287"",""0.069389"""
"""NODE"",""-442.222548"",""18.75475"",""-2049.729113"",""-0.533138"",""0.838415"",""0.113243"""
"""NODE"",""-442.612842"",""18.48969"",""-2049.563565"",""-0.500793"",""0.851691"",""0.154363"""
"""NODE"",""-443.006957"",""18.232849"",""-2049.394163"",""-0.46706"",""0.86298"",""0.192665"""
"""NODE"",""-443.404619"",""17.984596"",""-2049.220307"",""-0.431983"",""0.872575"",""0.228044"""
"""NODE"",""-443.805601"",""17.745393"",""-2049.04146"",""-0.395587"",""0.880735"",""0.260416"""
"""NODE"",""-444.2097"",""17.515791"",""-2048.857135"",""-0.357954"",""0.887639"",""0.289769"""
"""NODE"",""-444.616581"",""17.296122"",""-2048.666922"",""-0.31963"",""0.893099"",""0.31656"""
"""NODE"",""-445.025764"",""17.086654"",""-2048.470251"",""-0.280603"",""0.89731"",""0.34073"""
"""NODE"",""-445.436752"",""16.887689"",""-2048.266569"",""-0.240886"",""0.900412"",""0.362259"""
"""NODE"",""-445.849026"",""16.699558"",""-2048.055332"",""-0.200493"",""0.902517"",""0.381137"""
"""NODE"",""-446.262032"",""16.522617"",""-2047.836011"",""-0.159437"",""0.903707"",""0.397359"""
"""NODE"",""-446.675176"",""16.357245"",""-2047.60809"",""-0.11775"",""0.904033"",""0.410925"""
"""NODE"",""-447.087822"",""16.203831"",""-2047.371092"",""-0.075532"",""0.903489"",""0.421903"""
"""NODE"",""-447.499378"",""16.062651"",""-2047.124782"",""-0.033232"",""0.901872"",""0.430723"""
"""NODE"",""-447.90921"",""15.933805"",""-2046.86902"",""0.009068"",""0.899204"",""0.437436"""
"""NODE"",""-448.316642"",""15.817412"",""-2046.603632"",""0.051396"",""0.895532"",""0.442019"""
"""NODE"",""-448.720951"",""15.713615"",""-2046.328422"",""0.093755"",""0.890884"",""0.444451"""
"""NODE"",""-449.121361"",""15.62256"",""-2046.043191"",""0.136114"",""0.885254"",""0.444746"""
"""NODE"",""-449.517061"",""15.544361"",""-2045.747761"",""0.178393"",""0.878615"",""0.442958"""
"""NODE"",""-449.907226"",""15.479069"",""-2045.442013"",""0.220358"",""0.870886"",""0.439318"""
"""NODE"",""-450.291012"",""15.426617"",""-2045.125891"",""0.261968"",""0.862086"",""0.433797"""
"""NODE"",""-450.66773"",""15.386889"",""-2044.799578"",""0.302869"",""0.852104"",""0.426835"""
"""NODE"",""-451.036632"",""15.359677"",""-2044.463211"",""0.343062"",""0.840982"",""0.418398"""
"""NODE"",""-451.396963"",""15.344728"",""-2044.116931"",""0.382481"",""0.828742"",""0.408528"""
"""NODE"",""-451.747956"",""15.341743"",""-2043.760887"",""0.421061"",""0.815409"",""0.39726"""
"""NODE"",""-452.088835"",""15.350378"",""-2043.395234"",""0.458742"",""0.801009"",""0.384631"""
"""NODE"",""-452.418801"",""15.370233"",""-2043.020134"",""0.495471"",""0.78558"",""0.370639"""
"""NODE"",""-452.737166"",""15.400911"",""-2042.635852"",""0.53106"",""0.769119"",""0.355572"""
"""NODE"",""-453.043301"",""15.441977"",""-2042.242704"",""0.565501"",""0.751681"",""0.339389"""
"""NODE"",""-453.336609"",""15.492971"",""-2041.841026"",""0.598735"",""0.733295"",""0.322171"""
"""NODE"",""-453.616479"",""15.553381"",""-2041.431152"",""0.630723"",""0.713999"",""0.303965"""
"""NODE"",""-453.882317"",""15.622656"",""-2041.01342"",""0.661428"",""0.693829"",""0.284806"""
"""NODE"",""-454.133571"",""15.700226"",""-2040.588185"",""0.690729"",""0.672818"",""0.264972"""
"""NODE"",""-454.369588"",""15.785413"",""-2040.155735"",""0.71889"",""0.651009"",""0.243689"""
"""NODE"",""-454.589796"",""15.877717"",""-2039.716462"",""0.745677"",""0.628409"",""0.221512"""
"""NODE"",""-454.793582"",""15.976556"",""-2039.270736"",""0.771093"",""0.605052"",""0.198312"""
"""NODE"",""-454.980399"",""16.08133"",""-2038.818973"",""0.795074"",""0.580969"",""0.174161"""
"""NODE"",""-455.149744"",""16.191415"",""-2038.36162"",""0.817561"",""0.556196"",""0.149128"""
"""NODE"",""-455.301143"",""16.306142"",""-2037.899142"",""0.838548"",""0.530744"",""0.123078"""
"""NODE"",""-455.434136"",""16.424873"",""-2037.432037"",""0.857922"",""0.504676"",""0.096289"""
"""NODE"",""-455.548031"",""16.546879"",""-2036.960755"",""0.875757"",""0.477935"",""0.068033"""
"""NODE"",""-455.642205"",""16.671527"",""-2036.485827"",""0.891913"",""0.450564"",""0.038505"""
"""NODE"",""-455.716065"",""16.798161"",""-2036.007838"",""0.906278"",""0.422612"",""0.007724"""
"""NODE"",""-455.769035"",""16.926083"",""-2035.527425"",""0.918744"",""0.394106"",""-0.024291"""
"""NODE"",""-455.80053"",""17.054494"",""-2035.045266"",""0.929144"",""0.365182"",""-0.057735"""
"""NODE"",""-455.810005"",""17.182677"",""-2034.562116"",""0.93738"",""0.335908"",""-0.092114"""
"""NODE"",""-455.796971"",""17.309778"",""-2034.078756"",""0.94327"",""0.306443"",""-0.127803"""
"""NODE"",""-455.761073"",""17.435012"",""-2033.596072"",""0.946713"",""0.276958"",""-0.164406"""
"""NODE"",""-455.702069"",""17.557576"",""-2033.114985"",""0.947609"",""0.247572"",""-0.201855"""
"""NODE"",""-455.619759"",""17.67667"",""-2032.636447"",""0.94584"",""0.218415"",""-0.240168"""
"""NODE"",""-455.513914"",""17.791449"",""-2032.1615"",""0.941245"",""0.189617"",""-0.279471"""
"""NODE"",""-455.384235"",""17.90106"",""-2031.691278"",""0.933665"",""0.16129"",""-0.319773"""
"""NODE"",""-455.230703"",""18.004854"",""-2031.226941"",""0.923292"",""0.133695"",""-0.360079"""
"""NODE"",""-455.053972"",""18.102345"",""-2030.769547"",""0.910318"",""0.106976"",""-0.399847"""
"""NODE"",""-454.8545"",""18.192883"",""-2030.320154"",""0.894571"",""0.081208"",""-0.439486"""
"""NODE"",""-454.632604"",""18.275772"",""-2029.879876"",""0.875936"",""0.056514"",""-0.479105"""
"""NODE"",""-454.38864"",""18.350267"",""-2029.449905"",""0.854471"",""0.033047"",""-0.518447"""
"""NODE"",""-454.123214"",""18.415693"",""-2029.031329"",""0.830523"",""0.010965"",""-0.556877"""
"""NODE"",""-453.837179"",""18.4714"",""-2028.625086"",""0.80417"",""-0.009604"",""-0.594322"""
"""NODE"",""-453.531433"",""18.516862"",""-2028.232157"",""0.775644"",""-0.028567"",""-0.630524"""
"""NODE"",""-453.207001"",""18.55165"",""-2027.853378"",""0.74525"",""-0.045829"",""-0.665209"""
"""NODE"",""-452.865018"",""18.575392"",""-2027.489457"",""0.713261"",""-0.061318"",""-0.698211"""
"""NODE"",""-452.506695"",""18.587743"",""-2027.141037"",""0.679983"",""-0.075001"",""-0.729382"""
"""NODE"",""-452.133225"",""18.588335"",""-2026.808676"",""0.645251"",""-0.086717"",""-0.759033"""
"""NODE"",""-451.74586"",""18.57695"",""-2026.492808"",""0.610023"",""-0.096544"",""-0.78648"""
"""NODE"",""-451.346016"",""18.553407"",""-2026.193598"",""0.574599"",""-0.104464"",""-0.811741"""
"""NODE"",""-450.935111"",""18.517621"",""-2025.911059"",""0.539295"",""-0.110468"",""-0.83484"""
"""NODE"",""-450.514483"",""18.469531"",""-2025.645139"",""0.504243"",""-0.114529"",""-0.855934"""
"""NODE"",""-450.085376"",""18.409054"",""-2025.395794"",""0.469115"",""-0.116531"",""-0.875415"""
"""NODE"",""-449.648976"",""18.336153"",""-2025.162979"",""0.435327"",""-0.116712"",""-0.892675"""
"""NODE"",""-449.206573"",""18.250746"",""-2024.94631"",""0.402521"",""-0.11495"",""-0.908165"""
"""NODE"",""-448.759408"",""18.152841"",""-2024.745254"",""0.371344"",""-0.111351"",""-0.921794"""
"""NODE"",""-448.308659"",""18.042473"",""-2024.559199"",""0.342011"",""-0.105937"",""-0.933705"""
"""NODE"",""-447.85544"",""17.919721"",""-2024.38746"",""0.314728"",""-0.098726"",""-0.944034"""
"""NODE"",""-447.400763"",""17.784697"",""-2024.229323"",""0.289693"",""-0.089744"",""-0.952903"""
"""NODE"",""-446.945559"",""17.637525"",""-2024.08405"",""0.267013"",""-0.078992"",""-0.96045"""
"""NODE"",""-446.490729"",""17.478209"",""-2023.950907"",""0.246878"",""-0.066488"",""-0.966763"""
"""NODE"",""-446.037141"",""17.306742"",""-2023.829106"",""0.229532"",""-0.052268"",""-0.971897"""
"""NODE"",""-445.585572"",""17.123222"",""-2023.717824"",""0.21516"",""-0.036365"",""-0.975902"""
"""NODE"",""-445.136706"",""16.927821"",""-2023.616252"",""0.203857"",""-0.018783"",""-0.97882"""
"""NODE"",""-444.691137"",""16.720768"",""-2023.523629"",""0.195658"",""0.00049"",""-0.980672"""
"""NODE"",""-444.249382"",""16.502321"",""-2023.439271"",""0.190561"",""0.021481"",""-0.98144"""
"""NODE"",""-443.811881"",""16.272759"",""-2023.362594"",""0.188468"",""0.044247"",""-0.981082"""
"""NODE"",""-443.379025"",""16.032331"",""-2023.293211"",""0.189175"",""0.068889"",""-0.979524"""
"""NODE"",""-442.951147"",""15.781293"",""-2023.230878"",""0.192721"",""0.095396"",""-0.976605"""
"""NODE"",""-442.528489"",""15.520015"",""-2023.175386"",""0.199139"",""0.123743"",""-0.972127"""
"""NODE"",""-442.111081"",""15.249147"",""-2023.126525"",""0.208321"",""0.153762"",""-0.965898"""
"""NODE"",""-441.698746"",""14.969564"",""-2023.084068"",""0.220043"",""0.18515"",""-0.957758"""
"""NODE"",""-441.291233"",""14.682148"",""-2023.047802"",""0.234043"",""0.217597"",""-0.947563"""
"""NODE"",""-440.888237"",""14.387753"",""-2023.017516"",""0.250049"",""0.250784"",""-0.935191"""
"""NODE"",""-440.489408"",""14.087207"",""-2022.992992"",""0.267741"",""0.28441"",""-0.920557"""
"""NODE"",""-440.094234"",""13.781476"",""-2022.973997"",""0.28639"",""0.318354"",""-0.903677"""
"""NODE"",""-439.701962"",""13.471744"",""-2022.960397"",""0.305353"",""0.352483"",""-0.884599"""
"""NODE"",""-439.311897"",""13.15905"",""-2022.952092"",""0.324308"",""0.386528"",""-0.863378"""
"""NODE"",""-438.923389"",""12.844329"",""-2022.94896"",""0.34294"",""0.420239"",""-0.840114"""
"""NODE"",""-438.53581"",""12.528454"",""-2022.950848"",""0.360926"",""0.453395"",""-0.814963"""
"""NODE"",""-438.14854"",""12.212266"",""-2022.957569"",""0.377935"",""0.485817"",""-0.788129"""
"""NODE"",""-437.760954"",""11.896598"",""-2022.968903"",""0.393623"",""0.517367"",""-0.759863"""
"""NODE"",""-437.372411"",""11.582295"",""-2022.984598"",""0.407632"",""0.54795"",""-0.73047"""
"""NODE"",""-436.982281"",""11.270198"",""-2023.004401"",""0.419759"",""0.577484"",""-0.700224"""
"""NODE"",""-436.590037"",""10.961037"",""-2023.028094"",""0.429862"",""0.605826"",""-0.669472"""
"""NODE"",""-436.195211"",""10.655486"",""-2023.055435"",""0.437858"",""0.632893"",""-0.638535"""
"""NODE"",""-435.797365"",""10.354201"",""-2023.086139"",""0.443677"",""0.658625"",""-0.607754"""
"""NODE"",""-435.396107"",""10.057808"",""-2023.11989"",""0.447266"",""0.68299"",""-0.577475"""
"""NODE"",""-434.991081"",""9.766914"",""-2023.156366"",""0.448575"",""0.705991"",""-0.548048"""
"""NODE"",""-434.581968"",""9.482118"",""-2023.195261"",""0.447586"",""0.727656"",""-0.519792"""
"""NODE"",""-434.16851"",""9.203979"",""-2023.236307"",""0.444376"",""0.747932"",""-0.49308"""
"""NODE"",""-433.750673"",""8.932773"",""-2023.279357"",""0.439488"",""0.766689"",""-0.468015"""
"""NODE"",""-433.328502"",""8.668705"",""-2023.324457"",""0.432821"",""0.784193"",""-0.444643"""
"""NODE"",""-432.902019"",""8.41206"",""-2023.371768"",""0.424361"",""0.800654"",""-0.422932"""
"""NODE"",""-432.471235"",""8.163172"",""-2023.421494"",""0.414197"",""0.816196"",""-0.402822"""
"""NODE"",""-432.036184"",""7.922374"",""-2023.473826"",""0.40257"",""0.830843"",""-0.384237"""
"""NODE"",""-431.596949"",""7.68992"",""-2023.528879"",""0.389763"",""0.844583"",""-0.367103"""
"""NODE"",""-431.153606"",""7.4661"",""-2023.586695"",""0.375669"",""0.857576"",""-0.351336"""
"""NODE"",""-430.706223"",""7.251251"",""-2023.647353"",""0.360454"",""0.869832"",""-0.336847"""
"""NODE"",""-430.254922"",""7.045629"",""-2023.710899"",""0.344334"",""0.881332"",""-0.323554"""
"""NODE"",""-429.799861"",""6.849435"",""-2023.777364"",""0.327442"",""0.892091"",""-0.311375"""
"""NODE"",""-429.341215"",""6.662849"",""-2023.846786"",""0.309835"",""0.902148"",""-0.300218"""
"""NODE"",""-428.879167"",""6.486058"",""-2023.919224"",""0.291495"",""0.91156"",""-0.289982"""
"""NODE"",""-428.413903"",""6.319288"",""-2023.994769"",""0.272358"",""0.920386"",""-0.280555"""
"""NODE"",""-427.945601"",""6.162817"",""-2024.073509"",""0.252466"",""0.928638"",""-0.271831"""
"""NODE"",""-427.474465"",""6.016871"",""-2024.155477"",""0.23202"",""0.936275"",""-0.263733"""
"""NODE"",""-427.000727"",""5.881586"",""-2024.240681"",""0.211198"",""0.943273"",""-0.256186"""
"""NODE"",""-426.524642"",""5.757048"",""-2024.329118"",""0.190102"",""0.949635"",""-0.249107"""
"""NODE"",""-426.046468"",""5.643313"",""-2024.420791"",""0.168777"",""0.955382"",""-0.242405"""
"""NODE"",""-425.566471"",""5.54044"",""-2024.515713"",""0.147218"",""0.960542"",""-0.235977"""
"""NODE"",""-425.084918"",""5.44851"",""-2024.613917"",""0.125378"",""0.965149"",""-0.229712"""
"""NODE"",""-424.602073"",""5.36765"",""-2024.715457"",""0.103164"",""0.969233"",""-0.223485"""
"""NODE"",""-424.118207"",""5.298043"",""-2024.820414"",""0.080567"",""0.9728"",""-0.217185"""
"""NODE"",""-423.633603"",""5.23984"",""-2024.928856"",""0.057809"",""0.975828"",""-0.210754"""
"""NODE"",""-423.148561"",""5.192986"",""-2025.040783"",""0.035253"",""0.978301"",""-0.204167"""
"""NODE"",""-422.663373"",""5.157422"",""-2025.15618"",""0.012848"",""0.980254"",""-0.197324"""
"""NODE"",""-422.178299"",""5.133126"",""-2025.274934"",""-0.009434"",""0.9817"",""-0.190201"""
"""NODE"",""-421.69359"",""5.120098"",""-2025.396898"",""-0.031617"",""0.982642"",""-0.1828"""
"""NODE"",""-421.209491"",""5.118348"",""-2025.521931"",""-0.053723"",""0.983079"",""-0.175126"""
"""NODE"",""-420.726248"",""5.127895"",""-2025.64989"",""-0.075764"",""0.983011"",""-0.167183"""
"""NODE"",""-420.244108"",""5.14876"",""-2025.780634"",""-0.097746"",""0.982432"",""-0.158976"""
"""NODE"",""-419.763317"",""5.180965"",""-2025.91402"",""-0.119666"",""0.981339"",""-0.150513"""
"""NODE"",""-419.284122"",""5.224528"",""-2026.0499"",""-0.141511"",""0.979727"",""-0.141806"""
"""NODE"",""-418.806769"",""5.279458"",""-2026.188124"",""-0.163248"",""0.977597"",""-0.132872"""
"""NODE"",""-418.331501"",""5.345715"",""-2026.328547"",""-0.184757"",""0.974962"",""-0.123749"""
"""NODE"",""-417.858557"",""5.423227"",""-2026.471039"",""-0.206049"",""0.971826"",""-0.114444"""
"""NODE"",""-417.388174"",""5.511929"",""-2026.615468"",""-0.227146"",""0.968188"",""-0.104958"""
"""NODE"",""-416.920589"",""5.611771"",""-2026.761703"",""-0.248063"",""0.964046"",""-0.095293"""
"""NODE"",""-416.45604"",""5.722707"",""-2026.909611"",""-0.268808"",""0.959395"",""-0.085456"""
"""NODE"",""-415.994762"",""5.844689"",""-2027.059052"",""-0.289369"",""0.954239"",""-0.075454"""
"""NODE"",""-415.536988"",""5.977663"",""-2027.209882"",""-0.309725"",""0.948581"",""-0.065305"""
"""NODE"",""-415.08294"",""6.121554"",""-2027.361946"",""-0.32983"",""0.942435"",""-0.055028"""
"""NODE"",""-414.632827"",""6.276266"",""-2027.515084"",""-0.349603"",""0.935833"",""-0.044658"""
"""NODE"",""-414.186838"",""6.441658"",""-2027.669124"",""-0.369044"",""0.928782"",""-0.034209"""
"""NODE"",""-413.74516"",""6.617575"",""-2027.823925"",""-0.388115"",""0.921306"",""-0.023697"""
"""NODE"",""-413.308"",""6.803904"",""-2027.979367"",""-0.406963"",""0.913351"",""-0.013084"""
"""NODE"",""-412.875585"",""7.000586"",""-2028.135326"",""-0.42566"",""0.90488"",""-0.002352"""
